source,quote
https://api.chucknorris.io/jokes/search?query=all,when Chuck Norris do his high frequency voise all the whales in the sea became deaf
https://api.chucknorris.io/jokes/search?query=all,"Superman has x-ray vision but can't see through lead walls. Chuck Norris can't see through lead walls either, but he can see over & around lead walls because he has periscope vision."
https://api.chucknorris.io/jokes/search?query=all,"when women r having sex with god they all scream out ""Chuck Norris!!!"""
https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris goes ten-pin bowling, he simply throws the ball straight at the pins, shattering them. He hasn't achieved a perfect game yet, as the building usually collapses before then."
https://api.chucknorris.io/jokes/search?query=all,Louisville Slugger makes professional baseball bats from kiln dried Chuck Norris turds.
https://api.chucknorris.io/jokes/search?query=all,Sperm clinics provide Chuck Norris with Shop-Vac and an empty 55 gallon drum for every single donation.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris has personally hunted down and stuffed a yeti, sasquatch, Bigfoot and a wookie."
https://api.chucknorris.io/jokes/search?query=all,if you think the super hero's are good like superman Chuck Norris is all of them
https://api.chucknorris.io/jokes/search?query=all,Anything Chuck Norris types on Microsoft Word is automatically approved by the spell checker.
https://api.chucknorris.io/jokes/search?query=all,The Dos Equis man is actually a fictional representation of Chuck Norris' feminine side.
https://api.chucknorris.io/jokes/search?query=all,What do you call a woman who hasn't slept with Chuck Norris? A Lesbian.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris isn't a cannibal, because he is actually a superior species. So next time he devours a family member, don't be upset, just remember this is just the beautiful cycle of nature."
https://api.chucknorris.io/jokes/search?query=all,When Chuck Norris points a gun at you you're actually safer
https://api.chucknorris.io/jokes/search?query=all,"The children's song 'Knick-Knack-Paddy-Whack' is factually based on an incident that occured on Chuck Norris' 70th birthday in which he beat the hell out of 15 UFC fighters in a rice paddy using only his thumb, a shoe and a small porcelain figurine. Following this incident he then rolled on home and fed his dog a bone."
https://api.chucknorris.io/jokes/search?query=all,It used to be called goodminton before Chuck Norris tried it.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris killed all the dinosaurs and burried the corpses.
https://api.chucknorris.io/jokes/search?query=all,Peanut Butter has a Chuck Norris allergy...
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris doesn't chew gum balls. He chews bawling balls.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris likes to keep his lawn growing tall and thick so that whenever he has unwanted visitors, he can slip out of his house unnoticed and stalk them like prey. He then jumps toward them like a magnificent lion of the African plains and delivers a fatal roundhouse kick to their face."
https://api.chucknorris.io/jokes/search?query=all,"Because of their resemblance to volleyballs, Chuck Norris had the brandname 'Wilson' tattooed on both his testicles. Then, on a whim, he tracked down Tom Hanks and threw him through a plate glass window."
https://api.chucknorris.io/jokes/search?query=all,"Larry the Cable Guy was a nuclear science physics professor at MIT for only 3 seconds more after he called Chuck Norris' mother a ""slutty beatch of a crack whore""."
https://api.chucknorris.io/jokes/search?query=all,"The Terminator movies were written specifically with Chuck Norris in mind for the title role, and was originally called the Walkernator. The only differences were that the T-800 would always wear a cowboy hat and smoke cigars."
https://api.chucknorris.io/jokes/search?query=all,"Following every bowl of horse hair & ballbearing bisque, Chuck Norris drinks a quart of Liquid Plummer to aid in digestion."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris' tongue is actually a proboscis.
https://api.chucknorris.io/jokes/search?query=all,"Chaoticians are going to rename the so-called 'butterfly effect' as the 'Norris effect'- whenever Chuck Norris goes bezerk and destroys a city, another city on the other side of the world blows up also."
https://api.chucknorris.io/jokes/search?query=all,"I pledge allegiance to the flag of the United States of America. And to the Republic for which it stands, one nation under Chuck Norris, indivisible with liberty and roundhouse kicks for all."
https://api.chucknorris.io/jokes/search?query=all,"Fun Fact: The moment Chuck Norris was pulled from his mother's womb all the doctors and nurses in the hospital began to sing ""O' Fortuna"" in its entirety. There is still no scientific explanation as to how this happened."
https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris calls you, you have two options: either yes, or yes. Choose one if you want to live ..."
https://api.chucknorris.io/jokes/search?query=all,"When Chuck Norris plays a game, every minute is potentially ""Sudden Death"" for his opponents...including cards and board games."
https://api.chucknorris.io/jokes/search?query=all,"Ah hem. Im sorry by If Chuck Norris is a zombie, your screwed, i mean, WE'RE ALL SCREWED DAMMIT! RUN FOR YOUR LIVES!"
https://api.chucknorris.io/jokes/search?query=all,"If a Domino's driver is late delivering your pizza, the pizza is free of charge. If a Domino's driver is late with Chuck Norris' pizza, that driver immediately loses his life. (And all future pizzas Chuck orders are free of charge)"
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris has decided the value of Pi shall be 1, henceforth."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris holds all the real-world cheat codes. Yeah, even the zombie one."
https://api.chucknorris.io/jokes/search?query=all,"When Gotham City needs help, they call on Batman. When Batman needs help, he calls on Chuck Norris."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris requires all women with false teeth to remove them and replace them with Brillo Pads before giving him a blow job.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris officially pimped Xzibit.
https://api.chucknorris.io/jokes/search?query=all,"The Christmas Tree of Chuck Norris is/has/was: 100 meters tall. 103856 ornaments. 262 stars. 2847687949295 lights. too many presents under it to count. painted with 38583 colors, 683 being shades of green."
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris was Maria Shriver's rebound guy. And he was totally cool with it.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris actually has no beard. It's rust from his iron jaw
https://api.chucknorris.io/jokes/search?query=all,During WWII Chuck Norris was drafted into the Army. He mercilessly roundhouse kicked everyone to death including Ally soldiers. Their resting place is now known as Arlington Cemetery.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris is the only person who can literally become a human cannonball.
https://api.chucknorris.io/jokes/search?query=all,"""Iron Man"" was originally going to be called ""Chuck Norris: The Movie,"" but everyone who knew about it got roundhouse kicked. Afterwords, Chuck Norris hired Robert Downey Jr. and had the movie called ""Iron Man"""
https://api.chucknorris.io/jokes/search?query=all,Cocaine is really just Chuck Norris's dandruff
https://api.chucknorris.io/jokes/search?query=all,Michele Bachmann's face needed pastic surgery again after she called Chuck Norris' mother a social succubus for recieving social security payments that her husband & she paid into for 50 years.
https://api.chucknorris.io/jokes/search?query=all,"When you're Chuck Norris, all the sperms that didn't make it... MAKE it."
https://api.chucknorris.io/jokes/search?query=all,It all started when Chuck Norris invented the wheel.
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris was the fourth wise man, who gave baby Jesus the gift of beard, which he carried with him until he died. The other three wise men were enraged by the preference that Jesus showed to Chuck's gift, and arranged to have him written out of the bible. All three died soon after of mysterious roundhouse-kick related injuries."
https://api.chucknorris.io/jokes/search?query=all,"Chuck Norris calls his left and right fists ""Great Vengeance"" and ""Furious Anger"""
https://api.chucknorris.io/jokes/search?query=all,Death only exists because Chuck Norris allows him to live.
https://api.chucknorris.io/jokes/search?query=all,"If you receive an invitation from Chuck Norris to attend a Texas Tea Party rally, it is actually his secret code for you to come over for a fun filled evening of jello shooters, beer pong & strip poker."
https://api.chucknorris.io/jokes/search?query=all,The apple never falls far from the tree. Keep this in mind when talking to a bearded child claiming to be one of Chuck Norris' spawn.
https://api.chucknorris.io/jokes/search?query=all,Chuck Norris once abandoned one of his kids when it was discovered he was allergic to the family dinosaur!
